Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1666094067,2022-10-18T11:54:27Z,LOT3965,"52.161129,20.983847",0,15,205
1666094070,2022-10-18T11:54:30Z,LOT3965,"52.160854,20.983658",0,16,205
1666094077,2022-10-18T11:54:37Z,LOT3965,"52.160385,20.983315",0,17,205
1666094083,2022-10-18T11:54:43Z,LOT3965,"52.159931,20.982965",0,17,205
1666094090,2022-10-18T11:54:50Z,LOT3965,"52.159523,20.98267",0,15,205
1666094095,2022-10-18T11:54:55Z,LOT3965,"52.159153,20.982376",0,15,205
1666094102,2022-10-18T11:55:02Z,LOT3965,"52.158722,20.982061",0,16,205
1666094107,2022-10-18T11:55:07Z,LOT3965,"52.158314,20.981768",0,15,205
1666094114,2022-10-18T11:55:14Z,LOT3965,"52.157955,20.981493",0,14,205
1666094120,2022-10-18T11:55:20Z,LOT3965,"52.15757,20.981218",0,13,205
1666094125,2022-10-18T11:55:25Z,LOT3965,"52.157303,20.981022",0,12,205
1666094132,2022-10-18T11:55:32Z,LOT3965,"52.156952,20.980759",0,11,205
1666094139,2022-10-18T11:55:39Z,LOT3965,"52.156654,20.98053",0,12,205
1666094145,2022-10-18T11:55:45Z,LOT3965,"52.156349,20.980316",0,12,205
1666094150,2022-10-18T11:55:50Z,LOT3965,"52.156078,20.980101",0,11,205
1666094154,2022-10-18T11:55:54Z,LOT3965,"52.155933,20.9799",0,11,222
1666094158,2022-10-18T11:55:58Z,LOT3965,"52.15583,20.979671",0,10,233
1666094162,2022-10-18T11:56:02Z,LOT3965,"52.155754,20.979433",0,8,241
1666094166,2022-10-18T11:56:06Z,LOT3965,"52.15567,20.979176",0,8,241
1666094170,2022-10-18T11:56:10Z,LOT3965,"52.155602,20.978962",0,7,241
1666094176,2022-10-18T11:56:16Z,LOT3965,"52.155521,20.978727",0,6,241
1666094182,2022-10-18T11:56:22Z,LOT3965,"52.155441,20.97847",0,5,241
1666094192,2022-10-18T11:56:32Z,LOT3965,"52.155369,20.978256",0,2,241
1666094252,2022-10-18T11:57:32Z,LOT3965,"52.155277,20.978001",0,7,241
1666094258,2022-10-18T11:57:38Z,LOT3965,"52.155155,20.977631",0,10,241
1666094264,2022-10-18T11:57:44Z,LOT3965,"52.15501,20.977177",0,9,241
1666094268,2022-10-18T11:57:48Z,LOT3965,"52.154964,20.976942",0,8,253
1666094272,2022-10-18T11:57:52Z,LOT3965,"52.154984,20.976715",0,7,275
1666094277,2022-10-18T11:57:57Z,LOT3965,"52.155056,20.976511",0,6,295
1666094291,2022-10-18T11:58:11Z,LOT3965,"52.155304,20.976276",0,3,331
1666094312,2022-10-18T11:58:32Z,LOT3965,"52.15551,20.976078",0,1,329
1666094319,2022-10-18T11:58:39Z,LOT3965,"52.155785,20.975838",0,21,329
1666094325,2022-10-18T11:58:45Z,LOT3965,"52.156975,20.974783",0,60,331
1666094333,2022-10-18T11:58:53Z,LOT3965,"52.160156,20.971985",150,104,331
1666094338,2022-10-18T11:58:58Z,LOT3965,"52.162575,20.969919",125,128,331
1666094346,2022-10-18T11:59:06Z,LOT3965,"52.167068,20.966034",400,139,331
1666094353,2022-10-18T11:59:13Z,LOT3965,"52.17041,20.963058",750,140,331
1666094359,2022-10-18T11:59:19Z,LOT3965,"52.17453,20.95932",1075,139,330
1666094365,2022-10-18T11:59:25Z,LOT3965,"52.17746,20.95665",1400,140,330
1666094373,2022-10-18T11:59:33Z,LOT3965,"52.182358,20.952026",1675,118,329
1666094379,2022-10-18T11:59:39Z,LOT3965,"52.186523,20.948029",1800,167,329
1666094387,2022-10-18T11:59:47Z,LOT3965,"52.191742,20.942917",1925,185,328
1666094393,2022-10-18T11:59:53Z,LOT3965,"52.19693,20.937822",2125,193,329
1666094399,2022-10-18T11:59:59Z,LOT3965,"52.20126,20.933821",2475,190,330
1666094405,2022-10-18T12:00:05Z,LOT3965,"52.206024,20.929489",2950,183,331
1666094410,2022-10-18T12:00:10Z,LOT3965,"52.209412,20.926514",3250,182,331
1666094416,2022-10-18T12:00:16Z,LOT3965,"52.214386,20.922049",3525,184,331
1666094423,2022-10-18T12:00:23Z,LOT3965,"52.218887,20.917892",3850,184,328
1666094426,2022-10-18T12:00:26Z,LOT3965,"52.220901,20.915527",4000,184,322
1666094429,2022-10-18T12:00:29Z,LOT3965,"52.222778,20.912781",4175,182,315
1666094431,2022-10-18T12:00:31Z,LOT3965,"52.224197,20.910263",4275,182,310
1666094433,2022-10-18T12:00:33Z,LOT3965,"52.225204,20.907898",4375,180,305
1666094437,2022-10-18T12:00:37Z,LOT3965,"52.226807,20.902557",4600,178,291
1666094441,2022-10-18T12:00:41Z,LOT3965,"52.227562,20.898193",4800,146,283
1666094447,2022-10-18T12:00:47Z,LOT3965,"52.227654,20.889797",5150,174,263
1666094450,2022-10-18T12:00:50Z,LOT3965,"52.227173,20.886002",5300,174,254
1666094453,2022-10-18T12:00:53Z,LOT3965,"52.226349,20.882416",5475,174,246
1666094456,2022-10-18T12:00:56Z,LOT3965,"52.225002,20.878496",5625,175,237
1666094459,2022-10-18T12:00:59Z,LOT3965,"52.223465,20.875357",5775,176,229
1666094462,2022-10-18T12:01:02Z,LOT3965,"52.221695,20.87261",5925,177,221
1666094466,2022-10-18T12:01:06Z,LOT3965,"52.219986,20.87059",6075,178,216
1666094468,2022-10-18T12:01:08Z,LOT3965,"52.217552,20.868216",6250,180,208
1666094472,2022-10-18T12:01:12Z,LOT3965,"52.215225,20.866394",6400,181,203
1666094475,2022-10-18T12:01:15Z,LOT3965,"52.212898,20.865",6575,182,199
1666094478,2022-10-18T12:01:18Z,LOT3965,"52.21051,20.863876",6725,183,195
1666094481,2022-10-18T12:01:21Z,LOT3965,"52.207993,20.863037",6900,184,191
