Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1669558876,2022-11-27T14:21:16Z,UZB101,"40.769192,-73.382988",5025,278,350
1669558879,2022-11-27T14:21:19Z,UZB101,"40.773468,-73.383728",5025,281,353
1669558884,2022-11-27T14:21:24Z,UZB101,"40.780472,-73.384705",5025,282,353
1669558887,2022-11-27T14:21:27Z,UZB101,"40.784508,-73.385239",5025,283,354
1669558890,2022-11-27T14:21:30Z,UZB101,"40.788418,-73.385735",5025,283,354
1669558893,2022-11-27T14:21:33Z,UZB101,"40.791183,-73.386108",5025,284,354
1669558896,2022-11-27T14:21:36Z,UZB101,"40.795898,-73.386719",5025,284,354
1669558908,2022-11-27T14:21:48Z,UZB101,"40.811325,-73.388794",5025,283,354
1669558921,2022-11-27T14:22:01Z,UZB101,"40.828594,-73.391167",5025,281,353
1669558933,2022-11-27T14:22:13Z,UZB101,"40.843964,-73.393372",4775,277,353
1669558939,2022-11-27T14:22:19Z,UZB101,"40.85173,-73.394539",4600,276,353
1669558945,2022-11-27T14:22:25Z,UZB101,"40.859505,-73.396164",4400,273,348
1669558948,2022-11-27T14:22:28Z,UZB101,"40.863136,-73.397408",4300,270,344
1669558950,2022-11-27T14:22:30Z,UZB101,"40.866119,-73.398682",4200,266,340
1669558954,2022-11-27T14:22:34Z,UZB101,"40.868362,-73.399902",4050,263,335
1669558957,2022-11-27T14:22:37Z,UZB101,"40.872894,-73.402954",3925,260,330
1669558961,2022-11-27T14:22:41Z,UZB101,"40.877014,-73.406799",3725,255,320
1669558965,2022-11-27T14:22:45Z,UZB101,"40.879196,-73.409332",3575,253,316
1669558969,2022-11-27T14:22:49Z,UZB101,"40.883331,-73.415771",3400,248,306
1669558974,2022-11-27T14:22:54Z,UZB101,"40.886032,-73.421997",3200,243,296
1669558977,2022-11-27T14:22:57Z,UZB101,"40.887451,-73.426636",3100,240,289
1669558979,2022-11-27T14:22:59Z,UZB101,"40.88818,-73.430435",3025,237,285
1669558983,2022-11-27T14:23:03Z,UZB101,"40.888641,-73.434204",2925,232,277
1669558987,2022-11-27T14:23:07Z,UZB101,"40.888832,-73.441048",2800,227,268
1669558992,2022-11-27T14:23:12Z,UZB101,"40.888458,-73.447205",2700,222,264
1669558995,2022-11-27T14:23:15Z,UZB101,"40.888088,-73.451096",2650,219,262
1669558996,2022-11-27T14:23:16Z,UZB101,"40.888046,-73.451721",2625,218,262
1669559001,2022-11-27T14:23:21Z,UZB101,"40.887157,-73.459145",2550,214,261
1669559004,2022-11-27T14:23:24Z,UZB101,"40.886673,-73.463013",2525,208,260
1669559007,2022-11-27T14:23:27Z,UZB101,"40.886353,-73.465515",2500,206,260
1669559010,2022-11-27T14:23:30Z,UZB101,"40.885757,-73.470215",2450,205,260
1669559013,2022-11-27T14:23:33Z,UZB101,"40.885254,-73.473938",2425,203,260
1669559016,2022-11-27T14:23:36Z,UZB101,"40.884796,-73.4776",2400,202,260
1669559023,2022-11-27T14:23:43Z,UZB101,"40.883652,-73.486572",2300,200,260
1669559029,2022-11-27T14:23:49Z,UZB101,"40.882595,-73.493607",2225,197,257
1669559032,2022-11-27T14:23:52Z,UZB101,"40.882084,-73.495911",2200,195,253
1669559035,2022-11-27T14:23:55Z,UZB101,"40.880997,-73.500305",2175,194,250
1669559038,2022-11-27T14:23:58Z,UZB101,"40.880493,-73.501831",2150,193,247
1669559041,2022-11-27T14:24:01Z,UZB101,"40.87915,-73.506088",2100,193,245
1669559044,2022-11-27T14:24:04Z,UZB101,"40.877838,-73.509583",2075,192,243
1669559047,2022-11-27T14:24:07Z,UZB101,"40.876495,-73.513016",2050,193,242
1669559050,2022-11-27T14:24:10Z,UZB101,"40.875145,-73.516327",2025,191,241
1669559053,2022-11-27T14:24:13Z,UZB101,"40.873901,-73.519348",2025,192,241
1669559056,2022-11-27T14:24:16Z,UZB101,"40.872631,-73.522316",2025,192,240
1669559059,2022-11-27T14:24:19Z,UZB101,"40.871796,-73.524231",2025,193,240
1669559062,2022-11-27T14:24:22Z,UZB101,"40.87001,-73.52832",2025,192,240
1669559065,2022-11-27T14:24:25Z,UZB101,"40.8685,-73.531799",2025,191,239
1669559068,2022-11-27T14:24:28Z,UZB101,"40.867325,-73.534554",2025,192,239
1669559071,2022-11-27T14:24:31Z,UZB101,"40.866028,-73.537476",2025,191,239
1669559077,2022-11-27T14:24:37Z,UZB101,"40.863464,-73.543091",2025,190,239
1669559083,2022-11-27T14:24:43Z,UZB101,"40.860809,-73.548973",2025,191,239
1669559089,2022-11-27T14:24:49Z,UZB101,"40.85783,-73.555527",2025,188,239
1669559094,2022-11-27T14:24:54Z,UZB101,"40.855728,-73.56012",2025,185,239
1669559102,2022-11-27T14:25:02Z,UZB101,"40.851974,-73.568237",2025,180,239
1669559109,2022-11-27T14:25:09Z,UZB101,"40.849457,-73.573914",2050,171,239
1669559115,2022-11-27T14:25:15Z,UZB101,"40.846802,-73.579712",2050,165,239
1669559121,2022-11-27T14:25:21Z,UZB101,"40.845211,-73.583244",2025,162,239
1669559127,2022-11-27T14:25:27Z,UZB101,"40.84227,-73.589783",2025,161,239
1669559133,2022-11-27T14:25:33Z,UZB101,"40.839859,-73.5951",2025,160,239
1669559139,2022-11-27T14:25:39Z,UZB101,"40.837418,-73.600098",2025,159,234
1669559142,2022-11-27T14:25:42Z,UZB101,"40.835995,-73.60247",2025,159,231
1669559145,2022-11-27T14:25:45Z,UZB101,"40.834534,-73.604553",2025,159,226
1669559148,2022-11-27T14:25:48Z,UZB101,"40.832794,-73.606628",2025,159,222
1669559151,2022-11-27T14:25:51Z,UZB101,"40.831478,-73.608025",2025,159,218
1669559154,2022-11-27T14:25:54Z,UZB101,"40.829407,-73.610046",2025,158,216
1669559157,2022-11-27T14:25:57Z,UZB101,"40.827621,-73.611633",2025,154,214
1669559160,2022-11-27T14:26:00Z,UZB101,"40.825802,-73.613205",2025,152,213
1669559163,2022-11-27T14:26:03Z,UZB101,"40.824005,-73.614685",2025,145,211
1669559166,2022-11-27T14:26:06Z,UZB101,"40.822357,-73.616013",2025,144,211
1669559169,2022-11-27T14:26:09Z,UZB101,"40.821659,-73.616577",2025,143,211
1669559172,2022-11-27T14:26:12Z,UZB101,"40.819191,-73.618507",2025,141,210
1669559175,2022-11-27T14:26:15Z,UZB101,"40.818008,-73.619446",2025,140,210
1669559178,2022-11-27T14:26:18Z,UZB101,"40.815765,-73.621216",2025,141,211
1669559181,2022-11-27T14:26:21Z,UZB101,"40.813934,-73.62262",2025,141,211
1669559184,2022-11-27T14:26:24Z,UZB101,"40.812286,-73.623962",2025,140,210
1669559190,2022-11-27T14:26:30Z,UZB101,"40.809128,-73.626404",2025,140,210
1669559196,2022-11-27T14:26:36Z,UZB101,"40.805557,-73.629211",2025,139,210
1669559202,2022-11-27T14:26:42Z,UZB101,"40.8022,-73.631805",2025,138,210
1669559208,2022-11-27T14:26:48Z,UZB101,"40.799698,-73.633789",2025,139,210
1669559214,2022-11-27T14:26:54Z,UZB101,"40.795441,-73.637085",2025,140,210
1669559220,2022-11-27T14:27:00Z,UZB101,"40.792145,-73.639671",2025,141,210
1669559226,2022-11-27T14:27:06Z,UZB101,"40.788837,-73.642235",2025,141,211
1669559232,2022-11-27T14:27:12Z,UZB101,"40.78537,-73.64502",2025,139,210
1669559238,2022-11-27T14:27:18Z,UZB101,"40.782181,-73.647476",2025,139,210
1669559244,2022-11-27T14:27:24Z,UZB101,"40.778645,-73.650284",2025,139,210
1669559250,2022-11-27T14:27:30Z,UZB101,"40.775383,-73.65284",2025,139,210
1669559256,2022-11-27T14:27:36Z,UZB101,"40.771938,-73.655586",2025,139,210
1669559262,2022-11-27T14:27:42Z,UZB101,"40.76889,-73.657959",2025,139,210
1669559268,2022-11-27T14:27:48Z,UZB101,"40.765549,-73.660583",2025,139,210
1669559274,2022-11-27T14:27:54Z,UZB101,"40.762211,-73.663269",2025,139,210
1669559280,2022-11-27T14:28:00Z,UZB101,"40.758682,-73.666016",2025,139,210
1669559286,2022-11-27T14:28:06Z,UZB101,"40.755508,-73.66851",2050,139,210
1669559292,2022-11-27T14:28:12Z,UZB101,"40.752457,-73.670959",2050,139,210
1669559298,2022-11-27T14:28:18Z,UZB101,"40.749035,-73.67363",2050,139,210
1669559304,2022-11-27T14:28:24Z,UZB101,"40.745266,-73.676567",2050,139,210
1669559310,2022-11-27T14:28:30Z,UZB101,"40.741959,-73.679184",2050,138,210
1669559316,2022-11-27T14:28:36Z,UZB101,"40.738586,-73.681824",2025,138,210
1669559322,2022-11-27T14:28:42Z,UZB101,"40.735348,-73.684364",2050,137,210
1669559328,2022-11-27T14:28:48Z,UZB101,"40.73209,-73.686928",2025,138,210
1669559335,2022-11-27T14:28:55Z,UZB101,"40.728928,-73.689392",1975,138,210
1669559340,2022-11-27T14:29:00Z,UZB101,"40.725403,-73.692139",1900,139,210
1669559347,2022-11-27T14:29:07Z,UZB101,"40.72213,-73.694725",1800,138,210
1669559352,2022-11-27T14:29:12Z,UZB101,"40.718868,-73.697289",1750,136,210
1669559358,2022-11-27T14:29:18Z,UZB101,"40.715611,-73.699783",1675,134,210
1669559364,2022-11-27T14:29:24Z,UZB101,"40.712585,-73.702209",1600,132,210
1669559370,2022-11-27T14:29:30Z,UZB101,"40.709465,-73.70459",1525,127,210
1669559377,2022-11-27T14:29:37Z,UZB101,"40.706581,-73.706902",1475,124,210
1669559382,2022-11-27T14:29:42Z,UZB101,"40.703789,-73.709023",1400,124,210
1669559389,2022-11-27T14:29:49Z,UZB101,"40.700481,-73.711647",1325,121,210
1669559394,2022-11-27T14:29:54Z,UZB101,"40.6978,-73.713684",1275,121,210
1669559401,2022-11-27T14:30:01Z,UZB101,"40.69471,-73.716141",1200,119,210
1669559407,2022-11-27T14:30:07Z,UZB101,"40.692078,-73.71814",1150,119,210
1669559413,2022-11-27T14:30:13Z,UZB101,"40.689789,-73.719971",1075,120,210
1669559419,2022-11-27T14:30:19Z,UZB101,"40.686192,-73.722816",1025,121,211
1669559425,2022-11-27T14:30:25Z,UZB101,"40.68306,-73.725342",950,122,211
1669559431,2022-11-27T14:30:31Z,UZB101,"40.680176,-73.7276",875,125,211
1669559437,2022-11-27T14:30:37Z,UZB101,"40.677204,-73.729996",825,126,211
1669559443,2022-11-27T14:30:43Z,UZB101,"40.674274,-73.732307",750,127,210
1669559450,2022-11-27T14:30:50Z,UZB101,"40.671158,-73.73468",675,126,210
1669559456,2022-11-27T14:30:56Z,UZB101,"40.667568,-73.737427",600,125,210
1669559462,2022-11-27T14:31:02Z,UZB101,"40.664497,-73.739861",525,125,210
1669559467,2022-11-27T14:31:07Z,UZB101,"40.661705,-73.742043",450,125,210
1669559473,2022-11-27T14:31:13Z,UZB101,"40.658707,-73.744385",400,126,210
1669559479,2022-11-27T14:31:19Z,UZB101,"40.656025,-73.746475",325,126,210
1669559487,2022-11-27T14:31:27Z,UZB101,"40.651787,-73.749786",250,126,210
1669559494,2022-11-27T14:31:34Z,UZB101,"40.648361,-73.752441",175,127,210
1669559500,2022-11-27T14:31:40Z,UZB101,"40.64555,-73.754593",100,129,210
1669559506,2022-11-27T14:31:46Z,UZB101,"40.642059,-73.757339",50,129,210
1669559511,2022-11-27T14:31:51Z,UZB101,"40.639267,-73.759521",50,122,211
1669559518,2022-11-27T14:31:58Z,UZB101,"40.637451,-73.760956",75,107,210
1669559524,2022-11-27T14:32:04Z,UZB101,"40.634426,-73.763329",0,72,225
1669559526,2022-11-27T14:32:06Z,UZB101,"40.63401,-73.763657",0,68,225
1669559527,2022-11-27T14:32:07Z,UZB101,"40.633759,-73.763855",0,65,225
1669559528,2022-11-27T14:32:08Z,UZB101,"40.633381,-73.764145",0,57,225
1669559530,2022-11-27T14:32:10Z,UZB101,"40.633038,-73.764404",0,54,225
1669559533,2022-11-27T14:32:13Z,UZB101,"40.632446,-73.764862",0,40,222
1669559535,2022-11-27T14:32:15Z,UZB101,"40.632145,-73.765091",0,33,225
1669559538,2022-11-27T14:32:18Z,UZB101,"40.631851,-73.765327",0,26,225
1669559541,2022-11-27T14:32:21Z,UZB101,"40.631618,-73.765503",0,22,225
1669559546,2022-11-27T14:32:26Z,UZB101,"40.631084,-73.765984",0,24,227
1669559549,2022-11-27T14:32:29Z,UZB101,"40.63084,-73.766235",0,24,230
1669559552,2022-11-27T14:32:32Z,UZB101,"40.6306,-73.766495",0,24,233
1669559554,2022-11-27T14:32:34Z,UZB101,"40.630421,-73.766731",0,24,236
1669559556,2022-11-27T14:32:36Z,UZB101,"40.630257,-73.766953",0,24,241
1669559560,2022-11-27T14:32:40Z,UZB101,"40.629982,-73.767426",0,24,244
1669559563,2022-11-27T14:32:43Z,UZB101,"40.629787,-73.767792",0,24,250
1669559565,2022-11-27T14:32:45Z,UZB101,"40.629673,-73.768036",0,24,250
1669559567,2022-11-27T14:32:47Z,UZB101,"40.62957,-73.76828",0,23,253
1669559570,2022-11-27T14:32:50Z,UZB101,"40.629421,-73.768639",0,21,253
1669559572,2022-11-27T14:32:52Z,UZB101,"40.629341,-73.768845",0,19,255
1669559575,2022-11-27T14:32:55Z,UZB101,"40.62928,-73.76915",0,17,267
1669559577,2022-11-27T14:32:57Z,UZB101,"40.629284,-73.769363",0,15,278
1669559580,2022-11-27T14:33:00Z,UZB101,"40.62933,-73.769684",0,16,292
1669559583,2022-11-27T14:33:03Z,UZB101,"40.629421,-73.769958",0,16,306
1669559586,2022-11-27T14:33:06Z,UZB101,"40.629524,-73.770164",0,17,312
1669559588,2022-11-27T14:33:08Z,UZB101,"40.629631,-73.770386",0,17,315
1669559591,2022-11-27T14:33:11Z,UZB101,"40.629742,-73.77066",0,17,315
1669559594,2022-11-27T14:33:14Z,UZB101,"40.629864,-73.770912",0,15,315
1669559597,2022-11-27T14:33:17Z,UZB101,"40.629959,-73.771133",0,13,315
1669559603,2022-11-27T14:33:23Z,UZB101,"40.630119,-73.771477",0,8,315
1669559609,2022-11-27T14:33:29Z,UZB101,"40.630222,-73.771698",0,7,315
1669559615,2022-11-27T14:33:35Z,UZB101,"40.630329,-73.771942",0,8,312
1669559621,2022-11-27T14:33:41Z,UZB101,"40.63044,-73.772202",0,9,312
1669559629,2022-11-27T14:33:49Z,UZB101,"40.630642,-73.772644",0,11,315
1669559635,2022-11-27T14:33:55Z,UZB101,"40.630795,-73.77298",0,11,315
1669559641,2022-11-27T14:34:01Z,UZB101,"40.630966,-73.773361",0,12,315
1669559649,2022-11-27T14:34:09Z,UZB101,"40.631165,-73.773804",0,10,315
1669559654,2022-11-27T14:34:14Z,UZB101,"40.631298,-73.774094",0,9,315
1669559661,2022-11-27T14:34:21Z,UZB101,"40.631401,-73.774338",0,8,315
1669559666,2022-11-27T14:34:26Z,UZB101,"40.631516,-73.774582",0,7,315
1669559674,2022-11-27T14:34:34Z,UZB101,"40.631618,-73.774818",0,5,312
1669559685,2022-11-27T14:34:45Z,UZB101,"40.631725,-73.775047",0,2,315
1669559839,2022-11-27T14:37:19Z,UZB101,"40.631836,-73.775284",0,7,315
1669559846,2022-11-27T14:37:26Z,UZB101,"40.631962,-73.775574",0,10,315
1669559852,2022-11-27T14:37:32Z,UZB101,"40.632133,-73.77594",0,13,315
1669559858,2022-11-27T14:37:38Z,UZB101,"40.632339,-73.77639",0,15,315
1669559864,2022-11-27T14:37:44Z,UZB101,"40.632584,-73.776924",0,17,315
1669559872,2022-11-27T14:37:52Z,UZB101,"40.632923,-73.777687",0,16,312
1669559880,2022-11-27T14:38:00Z,UZB101,"40.633179,-73.778252",0,11,315
1669559886,2022-11-27T14:38:06Z,UZB101,"40.633411,-73.778404",0,10,345
1669559895,2022-11-27T14:38:15Z,UZB101,"40.633774,-73.778152",0,12,50
1669559902,2022-11-27T14:38:22Z,UZB101,"40.634007,-73.777939",0,11,50
1669559908,2022-11-27T14:38:28Z,UZB101,"40.634262,-73.77771",0,12,47
1669559913,2022-11-27T14:38:33Z,UZB101,"40.634529,-73.777481",0,12,45
1669559921,2022-11-27T14:38:41Z,UZB101,"40.634834,-73.777267",0,8,42
1669559928,2022-11-27T14:38:48Z,UZB101,"40.635052,-73.777237",0,7,14
1669559934,2022-11-27T14:38:54Z,UZB101,"40.635181,-73.777451",0,8,331
1669559938,2022-11-27T14:38:58Z,UZB101,"40.635273,-73.777672",0,9,317
1669559944,2022-11-27T14:39:04Z,UZB101,"40.635384,-73.777893",0,9,315
1669559949,2022-11-27T14:39:09Z,UZB101,"40.635529,-73.778191",0,10,315
1669559954,2022-11-27T14:39:14Z,UZB101,"40.635681,-73.778488",0,13,317
1669559962,2022-11-27T14:39:22Z,UZB101,"40.636005,-73.778824",0,14,340
1669559964,2022-11-27T14:39:24Z,UZB101,"40.636219,-73.7789",0,14,354
1669559968,2022-11-27T14:39:28Z,UZB101,"40.636425,-73.778931",0,15,5
1669559975,2022-11-27T14:39:35Z,UZB101,"40.636936,-73.778999",0,15,5
1669559979,2022-11-27T14:39:39Z,UZB101,"40.637196,-73.779045",0,16,5
1669559983,2022-11-27T14:39:43Z,UZB101,"40.637543,-73.779106",0,16,5
1669559987,2022-11-27T14:39:47Z,UZB101,"40.637844,-73.77916",0,15,5
1669559992,2022-11-27T14:39:52Z,UZB101,"40.638199,-73.779221",0,15,5
1669559998,2022-11-27T14:39:58Z,UZB101,"40.638626,-73.779282",0,15,5
1669560004,2022-11-27T14:40:04Z,UZB101,"40.639023,-73.779343",0,15,5
1669560010,2022-11-27T14:40:10Z,UZB101,"40.639404,-73.779404",0,15,5
1669560016,2022-11-27T14:40:16Z,UZB101,"40.63979,-73.779465",0,13,5
1669560022,2022-11-27T14:40:22Z,UZB101,"40.640079,-73.77951",0,10,2
1669560028,2022-11-27T14:40:28Z,UZB101,"40.640339,-73.779663",0,9,351
1669560034,2022-11-27T14:40:34Z,UZB101,"40.640556,-73.779808",0,9,345
1669560040,2022-11-27T14:40:40Z,UZB101,"40.640785,-73.779968",0,10,345
1669560045,2022-11-27T14:40:45Z,UZB101,"40.640999,-73.780121",0,11,343
1669560051,2022-11-27T14:40:51Z,UZB101,"40.641232,-73.780304",0,10,343
1669560057,2022-11-27T14:40:57Z,UZB101,"40.641453,-73.780449",0,8,343
1669560064,2022-11-27T14:41:04Z,UZB101,"40.641655,-73.780579",0,6,351
1669560071,2022-11-27T14:41:11Z,UZB101,"40.641895,-73.780525",0,7,16
1669560082,2022-11-27T14:41:22Z,UZB101,"40.642227,-73.780457",0,5,22
1669560092,2022-11-27T14:41:32Z,UZB101,"40.64249,-73.780418",0,6,19
1669560102,2022-11-27T14:41:42Z,UZB101,"40.642769,-73.780373",0,5,19
1669560117,2022-11-27T14:41:57Z,UZB101,"40.642979,-73.780327",0,3,19
